2018-05-27 11.58.38 1788198705624414529_leeum.jpg;三星美術館Leeum,三星集團的創立者故湖巖李秉喆會長格外熱情收集之韓國文化財，以及以美術品為基盤運營之湖巖美術館、湖巖畫廊和Rodin畫廊。之後依照創立者之意，李健熙會長也在收集和復原可以紀錄的重要遺物，以及韓國近現代作家和世界級現代美術家的作品收集上，有一番的努力。三星美術館Leeum由展示韓國古代美術的MUSEUM 1，及展示韓國和外國的近現代美術的MUSEUM 2組成。美術館也爲未來的主人翁開放三星兒童教育文化中心，形成複合式文化團地。結合過去和現代，以及未來藝術和文化的三星美術館Leeum建築，由世界級建築師馬利歐‧波塔、強‧努維爾、庫哈斯設計，為三位建築師的風格調和表現出來的藝術作品。因為位置在漢江鎮站，很冷門，出站後感覺很冷清，但總覺得住附近的居民應該都是非富即貴，蠻像天母的低調，雖然站體本身很老舊(有錢人又不搭，哈哈!)三星集團真的是太有錢了，光是收藏就能開一個館，裡面的館藏很多很多，但似乎無法觸動(可能已經有點累了)，古董很多，因為歷史文化不了解，每層都有一個館內人員站崗，建築本身就是藝術品，所以對於建築比較有感受。#20180126 #三星美術館 #Leeum #首爾 #韓國 #kroea #shutravels2018 #11天旅行在韓國 #olympusep2 #有錢就是任性 #看不懂 #漢江鎮
2018-05-27 16.01.59 1788319618096521718_leeum.jpg;간만에 업뎃!..#리움미술관 #리움상설전 #마리오보타 꺼밖에 못찍었네 ^^^#leeum #mariobotta #jeannouvel #remkoolhaas #olafureliasson #seoul ...생각보다 소장품이 괜찮았던..! 임직원할인 개꿀!!!!! 얏호!!!!
2018-05-27 16.01.59 1788319618256002225_leeum.jpg;간만에 업뎃!..#리움미술관 #리움상설전 #마리오보타 꺼밖에 못찍었네 ^^^#leeum #mariobotta #jeannouvel #remkoolhaas #olafureliasson #seoul ...생각보다 소장품이 괜찮았던..! 임직원할인 개꿀!!!!! 얏호!!!!
2018-05-27 16.01.59 1788321187606476077_leeum.jpg;간만에 업뎃!..#리움미술관 #리움상설전 #마리오보타 꺼밖에 못찍었네 ^^^#leeum #mariobotta #jeannouvel #remkoolhaas #olafureliasson #seoul ...생각보다 소장품이 괜찮았던..! 임직원할인 개꿀!!!!! 얏호!!!!
2018-05-27 17.45.21 1788371494582978351_leeum.jpg;봄날 웨딩리움#전주웨딩 #리움 #leeum #야외촬영 #데이트스냅 #스냅 #wedding #marriage #snap #신랑 #신부 #결혼 #결혼준비
2018-05-27 17.45.21 1788371495388441717_leeum.jpg;봄날 웨딩리움#전주웨딩 #리움 #leeum #야외촬영 #데이트스냅 #스냅 #wedding #marriage #snap #신랑 #신부 #결혼 #결혼준비
2018-05-27 17.45.21 1788371496260655334_leeum.jpg;봄날 웨딩리움#전주웨딩 #리움 #leeum #야외촬영 #데이트스냅 #스냅 #wedding #marriage #snap #신랑 #신부 #결혼 #결혼준비
2018-05-27 17.45.21 1788373210698384047_leeum.jpg;봄날 웨딩리움#전주웨딩 #리움 #leeum #야외촬영 #데이트스냅 #스냅 #wedding #marriage #snap #신랑 #신부 #결혼 #결혼준비
2018-05-27 20.30.12 1788456183545646512_leeum.jpg;리움 미술관 | LEEUM MUSEUM “Cultural Sunday’s” are in effect. For the next few months, gonna make an effort to make the utmost of my Sunday’s and go to all the museums in Seoul I haven’t been to yet.•••#한강진 #이태원 #서울 #여행 #여행스타그램 #미술 #리움 #itaewon #seoul #southkorea #travel #travelphotography #traveling #travelingram #leeum #art
2018-05-27 23.35.56 1788549660655551644_leeum.jpg;Enfiler des perles avec Kapoor au Leeum à Séoul #leeum #leeummuseum #kapoor
2018-05-28 09.48.50 1788858143998819097_leeum.jpg;Steps to another dimension#leeum #seoul #korea #asia #asian #art #museum #steps #dimension #visualtricks #light #lights #night #darkness #shadows #throwback
2018-05-28 15.19.44 1789024697921669905_leeum.jpg;“Tall Tree and the Eye” artwork by Anish Kapoor standing in the museum garden of Leeum Samsung Museum of Art, Seoul, South Korea.#talltreeandtheeye #tall #tree #eye #anishkapoor #leeum #samsung #design #art #productdesign
2018-05-29 01.21.37 1789327631529278424_leeum.jpg;“no estarás para nada, no serás ni recuerdo,y cuando piense en ti pensaré un pensamientoque oscuramente trata de acordarse de ti.” [el futuro - julio cortázar]•••#itaewon #hangangjin #seoul #southkorea #leeum #museum #art #contemporaryart #poetry #travel #traveling #travelphotography #explore #서울 #미술 #시 #이태원 #여행 #여행스타그램
2018-05-29 02.24.09 1789359109806236334_leeum.jpg;Leeum Samsung Museum of Art #seoul #gradientseoul
2018-05-29 14.18.09 1789718454493110702_leeum.jpg;Me and some big art at the Leeum #seoul #korea #leeum
2018-05-29 14.18.09 1789718457487785166_leeum.jpg;Me and some big art at the Leeum #seoul #korea #leeum
2018-05-29 14.18.09 1789718460205850716_leeum.jpg;Me and some big art at the Leeum #seoul #korea #leeum
2018-05-29 14.18.09 1789718472712857260_leeum.jpg;Me and some big art at the Leeum #seoul #korea #leeum
2018-05-29 15.22.43 1789750948965885417_leeum.jpg;#LEEUM #SAMSUNG #EXHIBITION OF #ART
2018-05-29 15.22.43 1789750955609634220_leeum.jpg;#LEEUM #SAMSUNG #EXHIBITION OF #ART
2018-05-29 15.22.43 1789750963142505568_leeum.jpg;#LEEUM #SAMSUNG #EXHIBITION OF #ART
2018-05-29 15.22.43 1789750974525526229_leeum.jpg;#LEEUM #SAMSUNG #EXHIBITION OF #ART
2018-05-29 20.43.00 1789912171427568464_leeum.jpg;Olafur Eliasson - Gravity Stairs...........#art #artwork #installation #gallery #olafureliasson #gravitystairs #leeum #leeumgallery #리움 #리움미술관 #미술관 #전시회 #전시관 #exhibition #vsco #vscocam #museum
2018-05-30 13.04.37 1790405187241042137_leeum.jpg;..ソウルから、みなさまこんにちは🇰🇷モムフォトグラフスタジオです！.韓国はじめてのスタッフ同士、2泊3日で遊びにきています🙌美味しいごはんにお買いもの、美術館もとっても素晴らしいところです🌟.おすすめのお店を教えてくださったお客さま、ありがとうございました😊..明日から通常通り営業です、ストーリーで直近の土日空き枠をお知らせしています。ストーリーの背景はサムスン美術館近くのカフェ🍒..マタニティフォト専門MOM PHOTOGRAPH STUDIO | モムフォトスタジオhttp://mom-m-p-s.net/#モムフォトグラフスタジオ#モムフォトスタジオ#momphotographstudio#maternityphotography#maternityshoot#pregnancyphoto#MOM#妊婦#妊娠#マタニティフォト東京#マタニティフォトスタジオ#マタニティライフ #マタニティ#maternity#pregnant#ベビーフォト#初マタ#プレママ#産休#女の子ママ#男の子ママ#安定期#seoul#leeum#korea#美術館
2018-05-30 13.04.37 1790405210351764526_leeum.jpg;..ソウルから、みなさまこんにちは🇰🇷モムフォトグラフスタジオです！.韓国はじめてのスタッフ同士、2泊3日で遊びにきています🙌美味しいごはんにお買いもの、美術館もとっても素晴らしいところです🌟.おすすめのお店を教えてくださったお客さま、ありがとうございました😊..明日から通常通り営業です、ストーリーで直近の土日空き枠をお知らせしています。ストーリーの背景はサムスン美術館近くのカフェ🍒..マタニティフォト専門MOM PHOTOGRAPH STUDIO | モムフォトスタジオhttp://mom-m-p-s.net/#モムフォトグラフスタジオ#モムフォトスタジオ#momphotographstudio#maternityphotography#maternityshoot#pregnancyphoto#MOM#妊婦#妊娠#マタニティフォト東京#マタニティフォトスタジオ#マタニティライフ #マタニティ#maternity#pregnant#ベビーフォト#初マタ#プレママ#産休#女の子ママ#男の子ママ#安定期#seoul#leeum#korea#美術館
2018-05-30 13.04.37 1790406241488908616_leeum.jpg;..ソウルから、みなさまこんにちは🇰🇷モムフォトグラフスタジオです！.韓国はじめてのスタッフ同士、2泊3日で遊びにきています🙌美味しいごはんにお買いもの、美術館もとっても素晴らしいところです🌟.おすすめのお店を教えてくださったお客さま、ありがとうございました😊..明日から通常通り営業です、ストーリーで直近の土日空き枠をお知らせしています。ストーリーの背景はサムスン美術館近くのカフェ🍒..マタニティフォト専門MOM PHOTOGRAPH STUDIO | モムフォトスタジオhttp://mom-m-p-s.net/#モムフォトグラフスタジオ#モムフォトスタジオ#momphotographstudio#maternityphotography#maternityshoot#pregnancyphoto#MOM#妊婦#妊娠#マタニティフォト東京#マタニティフォトスタジオ#マタニティライフ #マタニティ#maternity#pregnant#ベビーフォト#初マタ#プレママ#産休#女の子ママ#男の子ママ#安定期#seoul#leeum#korea#美術館
2018-05-30 16.07.15 1790498109236072555_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498135593093466_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498137975456269_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498141238501350_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498143973401578_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498148201236881_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498150088548132_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 16.07.15 1790498162411523100_leeum.jpg;藝術館不能拍照這件事本身就很不藝術⋯#leeum #samsungmuseum
2018-05-30 18.12.54 1790561403027856154_leeum.jpg;#LEEUM#유병재#리움미술관#연예인이다#요즘#완전#인기#많은#YG#병재님
2018-05-30 19.18.30 1790594419541818862_leeum.jpg;The MUST !!! of art museum list in Seoul!! Super surprised I’ve found my favorite Ghanaian Artist El Anutsui here!!! #leeumsamsungmuseumofart ลียุมซัมซุงมิวเซียมออฟอาร์ต คือดีงามมากเอาไปเลยเก้าดาว หักไปหนึ่งดาวเพราะไม่เอางานที่ตั้งใจมาดูออกมาแสดง😆นอกจากจะมีงานศิลปินระดับจักรวาลกาแลคซี่อย่าง Damien Hirst, Jeff Koons, Francis Bacon, Mark Rothko, Anish Kapoor, Nam June Paik และอื่นๆอีกมากมายแล้ว ยังโคตรเซอร์ไพรส์ไปเจองานศิลปินชาวกาน่าในดวงใจ El Anutsui อยู่ในนั้นด้วย พี่ยืนขนลุกแล้วขนลุกอีก จ่ายเพิ่มอีก 1000 วอนจะได้ Digital Audio Guide หน้าตาเหมือนสมาร์ทโฟนยี่ห้อSamsung (ที่จริงก็มีความpresented by Samsungทั้งมิวเซียม)ซึ่งล้ำเลิศมาก เวลาไปยืนหน้างานอันไหนเครื่องก็จะจับเซ็นเซอร์อัตโนมัติ อธิบายงานชิ้นนั้นเสมือนมีเจ้าหน้าที่พาชมส่วนตัว คนชอบศิลปะถ้ามาโซลแล้วไม่ได้มาถือว่าผิด! #leeum #contemporaryart #artmuseum #publicart #structure #architecture #seoul
2018-05-30 21.12.43 1790651887008505552_leeum.jpg;🔜▪️◾️🔳🔛⬛️◼️🔲🔚#samsungmuseum #leeum
2018-05-30 21.12.43 1790651892117096789_leeum.jpg;🔜▪️◾️🔳🔛⬛️◼️🔲🔚#samsungmuseum #leeum
2018-05-30 21.12.43 1790651904331043243_leeum.jpg;🔜▪️◾️🔳🔛⬛️◼️🔲🔚#samsungmuseum #leeum
2018-05-30 22.15.23 1790683196691552046_leeum.jpg;小さな美術館、リウム続き。#leeum #seoulart#韓国旅行 #韓国料理 #韓国通
2018-05-30 22.15.23 1790683364178467702_leeum.jpg;小さな美術館、リウム続き。#leeum #seoulart#韓国旅行 #韓国料理 #韓国通
2018-05-30 22.15.23 1790683415650921783_leeum.jpg;小さな美術館、リウム続き。#leeum #seoulart#韓国旅行 #韓国料理 #韓国通
2018-05-30 22.15.23 1790683446998637229_leeum.jpg;小さな美術館、リウム続き。#leeum #seoulart#韓国旅行 #韓国料理 #韓国通
2018-05-30 22.30.32 1790683223349996243_leeum.jpg;Leeum museum 🖼 #visiting #museum #leeum #modern #art #traditional #samsung #yongsangu #seoul #southkorea #stairs #mirrors #light #reflection #exhibition #architecture #asia #travel
2018-05-30 22.30.32 1790691075063439734_leeum.jpg;Leeum museum 🖼 #visiting #museum #leeum #modern #art #traditional #samsung #yongsangu #seoul #southkorea #stairs #mirrors #light #reflection #exhibition #architecture #asia #travel
2018-05-31 02.31.49 1790812517654372835_leeum.jpg;walk to the future. #leeum
2018-05-31 14.12.01 1791164936489982663_leeum.jpg;Leeum. Samsung Museum of Art.#seoulphotography #seoul #exploreseoul #blackandwhitephotography #monochromatic #leeum #leeumsamsungmuseumofart #art #architecture #patterns
2018-05-31 16.33.04 1791235929362859580_leeum.jpg;#삼성미술관 #LEEUM #전시장가이드 #모집1.모집분야 : 전시장가이드2.근무내용 : 전시장 동선안내, 작품보호, 수표업무 등3.가격조건 : 서비스 마인드 소유자, 밝고 긍정마인드 소유자, 주말 근무 가능하신분,서비스학과 우대,4.근무형태 : 주 5일제 ( 화~일 중 1일 휴무 )9시30분 ~ 18시30분시까지 근무1시간 중식 / 30분 휴식5.근무기간 : 1년이상 근무 가능자6.급여수준 : 시급:8000원 이상7. 근무 시작일 : 2018.06.01(금) 부터~8.제출서류 : 이력서(사진첨부)1부자기소개서(경력자는 경력사항을 중심으로 기술)1부 8.전형방법 : 이메일 입사지원 1차 : 서류 / 2차 : 면접(1차 합격자에게 개별통보)보낼곳 : 이메일주소( minjung1004.lee@partner.samsung.com )9.근무지 :삼성미술관 (LEEUM) / 서울시 용산구 한남동 지하철6호선 한강진역 1번출구에서 100m이내 *담당자 정보 / 주)문화와사람들-담당자 : 이민정-연락처 : 02-2014-6840 -e메일 : minjung1004.lee@partner.samsung.com ..#미술#아트#미대#미대생#미술대학#인테리어#그림#그림그리기#갤러리#실내디자인#취업정보#취업#취업준비#취준생#디자인#디자이너#art#contemporaryart#design#designer#interior#incruitphoto copyright @taxcollection
2018-06-01 01.32.03 1791507208513827208_leeum.jpg;mondayeditionとリウム美術館のコラボプレスレット。#mondayedition#アクセサリー韓国#leeum #ミュージアムショップ#ソウル旅行
2018-06-01 02.27.43 1791535231673895991_leeum.jpg;🧠 w/ @charlotte_hars 🧠 #seoul #leeum #blackandyellowblackandyellow
2018-06-01 13.21.37 1791864335322929173_leeum.jpg;行ってみたかったart museumへ🎨.#korea#韓国🇰🇷#美術館#artmuseum#leeum#leeummuseum#samsung#art#museum
2018-06-01 13.21.37 1791864335490760286_leeum.jpg;行ってみたかったart museumへ🎨.#korea#韓国🇰🇷#美術館#artmuseum#leeum#leeummuseum#samsung#art#museum
2018-06-01 13.21.37 1791864345699070225_leeum.jpg;行ってみたかったart museumへ🎨.#korea#韓国🇰🇷#美術館#artmuseum#leeum#leeummuseum#samsung#art#museum
2018-06-01 14.58.25 1791913064319095098_leeum.jpg;[Korea.16] #asia #asianwanderlust #korea #visitkorea #seoul #leeum #museum #samsung #anishkapoor #reflection #selfie #travelphotography #travelgram #passionpassport
2018-06-01 15.03.08 1791915427312933567_leeum.jpg;歯医者の後、時間あったから美術館。歩いてすぐ。現代絵画は好きなのあったけど、意味分からないのも...芸術って人それぞれ感じ方違うよね。子供たちお迎えまでゆっくり出来た〜  #일상 #산책  #멋지고  #musium  #art #walking #dailylife #leeum #korealife #itaewon #日常  #おしゃれ空間 #美術館  #散歩 #韓国生活 #写真好きと繋がりたい #韓国好きと繋がりたい #梨泰院
2018-06-01 15.03.08 1791915428118080461_leeum.jpg;歯医者の後、時間あったから美術館。歩いてすぐ。現代絵画は好きなのあったけど、意味分からないのも...芸術って人それぞれ感じ方違うよね。子供たちお迎えまでゆっくり出来た〜  #일상 #산책  #멋지고  #musium  #art #walking #dailylife #leeum #korealife #itaewon #日常  #おしゃれ空間 #美術館  #散歩 #韓国生活 #写真好きと繋がりたい #韓国好きと繋がりたい #梨泰院
2018-06-01 15.03.08 1791915439250871591_leeum.jpg;歯医者の後、時間あったから美術館。歩いてすぐ。現代絵画は好きなのあったけど、意味分からないのも...芸術って人それぞれ感じ方違うよね。子供たちお迎えまでゆっくり出来た〜  #일상 #산책  #멋지고  #musium  #art #walking #dailylife #leeum #korealife #itaewon #日常  #おしゃれ空間 #美術館  #散歩 #韓国生活 #写真好きと繋がりたい #韓国好きと繋がりたい #梨泰院
2018-06-01 16.36.11 1791962275322705413_leeum.jpg;and you..#당.신.의.주.말.브.런.치..당신의 주말 브런치,올프리마에 맡기세요..제철 식재료로 건강하게,그리고 풍성하게 만든 올프리마의#건강브런치..당신의 하루에기분 좋은 시작이 됩니다..올프리마에서당신의 특별한 하루를 만끽하세요
2018-06-01 18.10.10 1792009381609527825_leeum.jpg;Swipe for clarity #leeum #samsungmuseum #seoul #koreabyme #travelseoul #contemporaryart
2018-06-01 18.10.10 1792009394779621150_leeum.jpg;Swipe for clarity #leeum #samsungmuseum #seoul #koreabyme #travelseoul #contemporaryart
2018-06-01 18.10.10 1792009575287628092_leeum.jpg;Swipe for clarity #leeum #samsungmuseum #seoul #koreabyme #travelseoul #contemporaryart
2018-06-01 19.12.37 1792037935484689916_leeum.jpg;**可愛いすぎて可愛いすぎて、可愛いすぎますー(⁎˃ᴗ˂⁎)♡♡♡*紅茶もケーキも美味しかったー🍋☕️💕テラスからはLeeumも見えて、ロケーションも最高です✨*かなり人気でずっと満席でしたー😆👍***#EMI_SEOUL🇰🇷#olprima #漢南洞 #エミシュラン⭐️#leeum
2018-06-01 19.12.37 1792037965356374473_leeum.jpg;**可愛いすぎて可愛いすぎて、可愛いすぎますー(⁎˃ᴗ˂⁎)♡♡♡*紅茶もケーキも美味しかったー🍋☕️💕テラスからはLeeumも見えて、ロケーションも最高です✨*かなり人気でずっと満席でしたー😆👍***#EMI_SEOUL🇰🇷#olprima #漢南洞 #エミシュラン⭐️#leeum
2018-06-01 19.12.37 1792041011879388372_leeum.jpg;**可愛いすぎて可愛いすぎて、可愛いすぎますー(⁎˃ᴗ˂⁎)♡♡♡*紅茶もケーキも美味しかったー🍋☕️💕テラスからはLeeumも見えて、ロケーションも最高です✨*かなり人気でずっと満席でしたー😆👍***#EMI_SEOUL🇰🇷#olprima #漢南洞 #エミシュラン⭐️#leeum
2018-06-01 19.37.46 1792052938988663065_leeum.jpg;#leeum #삼성미술관
2018-06-01 19.37.46 1792052959171737864_leeum.jpg;#leeum #삼성미술관
2018-06-01 19.37.46 1792052962728355581_leeum.jpg;#leeum #삼성미술관
2018-06-01 19.37.46 1792053667119356061_leeum.jpg;#leeum #삼성미술관
2018-06-01 21.10.45 1792100470325978067_leeum.jpg;#Leeum, Samsung Museum of Art#サムスン美術館 Leeum
2018-06-01 21.20.32 1792105390939541502_leeum.jpg;#everydayart #seoul #korea #leeum
2018-06-02 06.01.21 1792367526820677691_leeum.jpg;#LeeUFan, Relatum, 1979/1993#leeum
2018-06-02 09.56.11 1792484808392271834_leeum.jpg;#leeum #leeumsamsungmuseumofart #niceweather #friends👭 🌼🍋💙
2018-06-02 09.56.11 1792484811991031576_leeum.jpg;#leeum #leeumsamsungmuseumofart #niceweather #friends👭 🌼🍋💙
2018-06-02 09.56.11 1792485725947558591_leeum.jpg;#leeum #leeumsamsungmuseumofart #niceweather #friends👭 🌼🍋💙
2018-06-02 11.42.12 1792539084372264000_leeum.jpg;Anish Kapoor and Alexander Calder at #leeum 🌞✨🌷.#leeummuseum #leeumsamsungmuseumofart #anishkapoor #alexandercalder #calder #kapoor #modernart #seoul #hannam #korea #koreanart #museum #mobile #art #artgram #아니쉬카푸어 #알렉산더칼더 #모빌 #모던아트 #리움 #리움미술관 #삼성미술관 #전시 #서울 #한남 #미술관
2018-06-02 13.58.10 1792607516296552250_leeum.jpg;Olafur Eliasson in Leeum #leeum #seoul #olafureliasson #contemporaryart
2018-06-02 16.56.37 1792697339136246960_leeum.jpg;and you..#주.말.의.티.타.임..주말의 편안한 시간, 올프리마와 함께 하세요..향긋한 티 한 잔과달콤한 디저트,기분 좋은 대화까지-..올프리마에서조금 더 특별한 주말을맞이하세요
2018-06-02 17.27.48 1792711653129824020_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711668044758288_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711682372604461_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711694745817599_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711742175036494_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711754078415386_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792711767777040889_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 17.27.48 1792713030287785704_leeum.jpg;국립중앙박물관 다음으로 우리나라에서 가장 국보를 많이 보유한 삼성미술관 리움. 10년만에 재방문.근데 작품사진 못찍게하는건 알겠는데 유리창 밖 경치는 왜 못찍게 하는겨?#미술관 #주말미술관나들이 #삼성미술관 #리움 #고미술 #현대미술 #이씨일가미술관 #leeum
2018-06-02 18.31.21 1792743316803542859_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743331407899082_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743344963855114_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743360172456075_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743373040608038_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743386437281851_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743400010076817_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792743418154693165_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 18.31.21 1792745019138246275_leeum.jpg;오늘은 리움 ! 리움은 보물창고다! 사진을 찍어올 수 없으니 두번 세번가서 다 공부하고와야지 @tomaggoma
2018-06-02 19.41.35 1792780286717009588_leeum.jpg;#leeum
2018-06-02 19.41.35 1792780292823835834_leeum.jpg;#leeum
2018-06-02 19.41.35 1792780302831566060_leeum.jpg;#leeum
2018-06-02 19.41.35 1792780311496813532_leeum.jpg;#leeum
2018-06-02 19.41.35 1792780319961112563_leeum.jpg;#leeum
2018-06-02 19.41.35 1792780367876120083_leeum.jpg;#leeum
2018-06-02 21.57.07 1792848584471874235_leeum.jpg;#modernart #leeum #seoul #korea
2018-06-03 00.43.55 1792929897555985590_leeum.jpg;We wear white at white place!@whiteoutfits #soinlove #soinlovetogo #whiteshirt #whitecolor #lovewhite #couplecustom #welovewhite #seoulinlove #seoulwanderlust #seoul #whitechapel #whiteaddict #whiteoutfit
2018-06-03 00.43.55 1792932535548743074_leeum.jpg;We wear white at white place!@whiteoutfits #soinlove #soinlovetogo #whiteshirt #whitecolor #lovewhite #couplecustom #welovewhite #seoulinlove #seoulwanderlust #seoul #whitechapel #whiteaddict #whiteoutfit
2018-06-03 10.54.01 1793239604998414151_leeum.jpg;#leeum #museum #modern #architecture #future
2018-06-03 11.18.37 1793248330835653357_leeum.jpg;수업끝나고 마음과마음! 줄 서고 계신분들 타마고산도 꼭 먹어야해요👀느어무 마싯더😍 (이제 우리는 식당에서 콜라는 함부로 시키지 않는다! @tomaggoma) #나리_이태원
2018-06-03 11.18.37 1793248351463288966_leeum.jpg;수업끝나고 마음과마음! 줄 서고 계신분들 타마고산도 꼭 먹어야해요👀느어무 마싯더😍 (이제 우리는 식당에서 콜라는 함부로 시키지 않는다! @tomaggoma) #나리_이태원
2018-06-03 11.18.37 1793248364314505001_leeum.jpg;수업끝나고 마음과마음! 줄 서고 계신분들 타마고산도 꼭 먹어야해요👀느어무 마싯더😍 (이제 우리는 식당에서 콜라는 함부로 시키지 않는다! @tomaggoma) #나리_이태원
2018-06-03 11.18.37 1793248378214563497_leeum.jpg;수업끝나고 마음과마음! 줄 서고 계신분들 타마고산도 꼭 먹어야해요👀느어무 마싯더😍 (이제 우리는 식당에서 콜라는 함부로 시키지 않는다! @tomaggoma) #나리_이태원
2018-06-03 11.18.37 1793251987120487415_leeum.jpg;수업끝나고 마음과마음! 줄 서고 계신분들 타마고산도 꼭 먹어야해요👀느어무 마싯더😍 (이제 우리는 식당에서 콜라는 함부로 시키지 않는다! @tomaggoma) #나리_이태원
2018-06-03 13.40.37 1793323465056971523_leeum.jpg;💿
2018-06-03 16.01.54 1793392095747594821_leeum.jpg;Leeum Samsung Museum of Art... seriously good museum of ancient Korean arts and modern art.  Totally the best museum I’ve seen in Seoul...and first time today despite I’ve been to Seoul many times.  #leeum #leeummuseum #visitseoul
2018-06-03 16.01.54 1793392097618061473_leeum.jpg;Leeum Samsung Museum of Art... seriously good museum of ancient Korean arts and modern art.  Totally the best museum I’ve seen in Seoul...and first time today despite I’ve been to Seoul many times.  #leeum #leeummuseum #visitseoul
2018-06-03 16.01.54 1793392100520592333_leeum.jpg;Leeum Samsung Museum of Art... seriously good museum of ancient Korean arts and modern art.  Totally the best museum I’ve seen in Seoul...and first time today despite I’ve been to Seoul many times.  #leeum #leeummuseum #visitseoul
